time,Ax,Ay,Az0,0.00122608,0.00965512,0.99467
50.633,0.00806202,0.00428402,0.999553
51.555,0.00171436,0.00135433,0.991741
52.48,0.00171436,0.00770199,0.990764
53.435,0.00562061,0.00672543,0.999065
54.352,0.00317921,0.0047723,1.00004
55.339,0.0007378,0.0047723,0.992229
56.33,0.00269092,0.00330746,0.998577
57.327,0.00610889,0.000377772,1.00199
58.321,0.00562061,0.00721371,0.998088
59.358,0.00269092,0.00672543,0.99467
60.354,0.00171436,0.000377772,1.00199
61.351,0.00366749,-0.000110509,0.999553
62.343,0.00562061,0.00623715,1.00492
63.335,0.00610889,0.00574887,1.00004
64.333,0.00366749,0.00623715,0.996624
65.33,0.00415577,0.00916683,0.99467
66.332,0.00317921,0.00330746,0.992717
67.327,0.00659717,0.00428402,0.993206
68.324,0.0085503,0.00721371,0.989299
69.32,-0.00414501,0.0023309,0.992229
70.311,0.00366749,0.0023309,0.996135
71.304,0.00952686,0.00281918,0.990764
72.338,0.0100151,0.0101434,0.989788
73.336,0.00415577,0.000377772,0.98637
74.338,0.00415577,0.000377772,0.993694
75.331,0.0105034,0.00379574,0.995159
76.334,0.00659717,0.00135433,0.992229
77.333,0.00610889,0.00526058,0.988811
78.373,0.00415577,0.00672543,0.989788
79.374,0.00464405,0.00574887,0.989299
80.372,0.000249518,0.000866053,0.990276
81.37,0.00513233,0.00428402,0.992717
82.368,0.00513233,0.0023309,0.999065
83.366,0.000249518,0.0047723,0.990764
84.361,0.00464405,0.00721371,0.993694
85.405,0.00122608,0.0047723,0.992717
86.4,0.00903858,0.00135433,0.992229
87.387,0.00757374,-0.00108707,0.99467
88.376,0.00952686,0.00574887,0.994182
89.367,0.00513233,0.00574887,0.996135
90.355,0.00122608,0.00770199,1.00199
91.392,0.00513233,0.00574887,0.996624
92.389,0.00220264,-0.000110509,0.991741
93.384,0.00513233,0.00672543,0.993206
94.381,0.00122608,0.00867855,0.998577
95.411,0.00269092,0.00623715,0.999553
96.336,0.00415577,0.00770199,0.997112
97.293,0.00513233,0.00135433,0.992717
98.218,0.00415577,0.00135433,0.9976
99.14,0.00415577,-0.00108707,0.9976
100.056,0.00171436,0.00184262,0.998088
100.979,0.00806202,-0.000110509,0.998088
101.896,0.00366749,0.00281918,0.988811
102.813,0.00562061,0.00623715,0.997112
103.767,0.00415577,0.0023309,0.992717
104.683,-0.000238763,0.00379574,0.993206
105.75,-0.000727044,0.00770199,0.9976
106.744,-0.00170361,0.00526058,1.00248
107.741,-0.00219189,-0.000110509,0.992229
108.742,0.000249518,0.00867855,0.991252
109.783,0.00220264,0.00819027,0.992229
110.78,0.00708546,0.00574887,0.993694
111.775,0.00903858,0.00428402,1.00053
112.768,0.00659717,0.00770199,0.993206
113.762,0.00269092,0.00721371,0.991741
114.758,0.00269092,0.00574887,0.993206
115.772,0.0007378,0.00526058,0.989299
116.81,0.00366749,0.00916683,1.00248
117.813,0.00513233,0.0047723,1.00444
118.822,0.00366749,-0.000598791,0.999065
119.814,0.00562061,0.00281918,0.993694
120.805,0.00366749,0.0047723,0.996624
121.803,0.00366749,0.00819027,0.991252
122.802,0.00659717,0.00574887,0.9976
123.806,0.00269092,-0.00352848,0.992229
124.808,0.00171436,0.000377772,0.991252
125.803,0.00415577,0.0023309,1.00199
126.802,0.00513233,0.00281918,0.997112
127.804,0.0085503,0.000866053,1.00688
128.804,0.00415577,0.00379574,1.00737
129.81,0.00903858,0.00623715,1.00053
130.818,0.00562061,0.00574887,0.998577
131.815,0.00659717,0.0047723,0.990764
132.814,0.0007378,-0.000110509,0.991741
133.81,0.00171436,0.00867855,0.993206
134.807,0.00220264,0.00672543,1.00151
135.847,0.00562061,0.0023309,1.00346
136.841,0.00610889,0.00135433,0.997112
137.825,0.0085503,0.00281918,1.00053
138.82,0.00610889,0.00428402,0.999065
139.812,0.0105034,0.00721371,0.996624
140.81,0.00757374,0.00526058,0.998577
141.812,-0.000238763,0.00965512,0.989299
142.806,-0.00414501,0.00867855,0.993694
143.801,-0.000727044,0.00135433,0.988323
144.797,0.00171436,-0.00255192,0.995159
145.793,0.0007378,-0.00255192,1.00102
146.789,-0.000727044,0.0023309,0.999553
147.785,0.00708546,0.0047723,0.992229
148.787,0.00366749,0.00770199,0.996135
149.783,0.00269092,0.0023309,0.996624
150.775,0.00220264,0.00526058,1.00053
151.774,0.00757374,0.00281918,0.995159
152.764,0.0105034,0.00330746,0.99467
153.752,0.00122608,0.00526058,1.00102
154.73,-0.000727044,0.00526058,1.00053
155.767,0.00220264,0.00135433,0.998577
156.757,0.00171436,0.00379574,0.994182
157.749,0.00903858,0.00574887,0.991252
158.744,0.00269092,0.00623715,0.991741
159.74,0.00415577,0.00916683,0.99467
160.735,0.00610889,0.00379574,0.996624
161.73,0.00366749,0.00379574,0.998088
162.722,0.00317921,0.00819027,0.992717
163.718,0.00317921,0.00379574,0.99467
164.712,-0.000727044,0.00135433,1.00199
165.758,0.00171436,-0.0054816,1.00248
166.752,0.000249518,0.000377772,1.00004
167.751,0.00659717,0.00526058,0.998088
168.748,0.00708546,0.00574887,0.990764
169.746,0.00562061,0.0047723,0.995159
170.735,0.00269092,0.000866053,0.998577
171.725,0.00659717,0.00184262,0.9976
172.716,0.00464405,0.00574887,1.00444
173.719,0.00952686,0.00135433,1.00248
174.713,0.00269092,0.00379574,0.988323
175.76,0.0007378,-0.0030402,0.995159
176.763,0.00269092,0.00135433,0.995159
177.761,0.0007378,0.00672543,0.989788
178.762,0.00122608,0.00330746,1.00102
179.762,0.0109917,0.00672543,0.998088
180.766,0.00708546,0.00819027,0.992717
181.77,0.00269092,0.0047723,0.998577
182.768,0.00562061,0.00819027,0.998088
183.769,0.00464405,0.00623715,0.991741
184.775,0.00952686,0.000866053,0.990764
185.786,0.00659717,0.00330746,0.99467
186.782,0.00708546,0.00770199,0.991741
187.778,0.0085503,0.00526058,1.00102
188.773,0.00659717,0.00379574,1.00151
189.765,0.00562061,0.00379574,0.99467
190.759,-0.00121533,0.00526058,0.990764
191.756,0.00171436,0.00721371,0.989299
192.758,0.00562061,0.00867855,0.988811
193.751,0.00562061,0.00623715,0.990764
194.748,0.0100151,0.00770199,0.991252
195.761,0.0100151,0.00184262,0.992717
196.758,0.0085503,0.00867855,1.00151
197.751,0.0105034,0.00526058,0.996624
198.786,0.0100151,0.00281918,0.994182
199.779,0.00513233,0.000377772,0.997112
200.776,0.00269092,0.00135433,1.00346
201.769,0.00317921,0.0023309,0.999553
202.76,0.00317921,0.00428402,0.99467
203.747,0.00757374,0.00574887,1.00004
204.774,0.00659717,0.00135433,1.00199
205.78,0.00122608,0.00428402,1.00151
206.771,0.00171436,0.00721371,0.998577
207.766,0.00464405,0.00428402,1.00102
208.761,0.00464405,0.00721371,0.9976
209.757,0.00562061,0.00916683,0.991252
210.751,0.00610889,0.00623715,0.998577
211.791,0.0134331,0.00867855,0.995159
212.791,0.00903858,0.00574887,0.995647
213.784,0.00513233,0.00867855,0.996135
214.784,0.0100151,0.00330746,0.998577
215.739,0.00366749,0.00721371,0.995159
216.668,0.00366749,0.00330746,0.999065
217.637,0.00415577,0.00428402,0.997112
218.565,0.0085503,0.00623715,0.990764
219.495,0.00757374,0.00819027,0.995647
220.415,0.0100151,0.00819027,1.00199
221.331,0.00806202,0.00770199,0.995159
222.244,0.00806202,0.00965512,0.999065
223.203,0.00415577,0.00379574,0.995647
224.128,-0.000727044,0.0023309,0.990276
225.051,0.00171436,0.0023309,0.991741
226.06,0.00513233,0.00819027,0.989299
227.06,0.00464405,0.0023309,0.997112
228.058,0.00122608,-0.00108707,0.998088
229.053,0.0100151,0.000377772,0.995647
230.094,0.00952686,-0.0054816,0.990276
231.091,0.00220264,-0.00157535,0.993694
232.087,0.00659717,0.0047723,0.99467
233.085,0.00757374,0.00379574,0.993206
234.087,0.00269092,0.00623715,0.990276
235.09,0.000249518,0.00184262,0.997112
236.131,0.00610889,0.000866053,1.00004
237.125,0.00171436,0.00330746,0.998088
238.119,0.00464405,0.00428402,0.999065
239.117,0.00464405,0.00574887,0.997112
240.112,0.00464405,0.00672543,0.995647
241.113,0.00659717,0.0047723,0.994182
242.151,0.00464405,0.00574887,0.998088
243.155,0.00366749,0.0023309,0.995159
244.153,0.00317921,0.00379574,1.00004
245.165,0.00171436,0.00574887,1.00151
246.165,0.00757374,0.00428402,0.990764
247.163,0.0085503,0.00526058,0.998577
248.164,0.00659717,0.00916683,0.99467
249.203,0.00464405,0.0023309,0.991741
250.198,0.00269092,0.000377772,0.991741
251.193,0.0085503,0.00330746,1.00785
252.187,0.00317921,0.00965512,1.00297
253.182,-0.000727044,0.0047723,0.989299
254.172,0.0007378,0.00574887,0.999065
255.172,0.00513233,0.00721371,0.99467
256.163,0.00464405,0.0047723,0.994182
257.158,0.00708546,-0.000110509,1.00248
258.161,0.00171436,-0.000110509,1.00102
259.157,0.00269092,0.0023309,0.999065
260.154,-0.000727044,0.00379574,0.993694
261.15,0.00513233,0.00770199,0.99467
262.146,0.0007378,0.00867855,0.999065
263.139,0.00366749,0.000866053,0.997112
264.135,0.00464405,0.00330746,1.00102
265.179,0.00513233,0.00965512,1.00395
266.187,0.00415577,0.00281918,1.00395
267.186,0.00708546,0.00281918,0.998577
268.185,0.00562061,0.00916683,0.993206
269.182,0.00366749,0.00965512,0.99467
270.177,0.00513233,0.00379574,1.00004
271.166,0.00317921,0.00623715,0.996624
272.157,0.00464405,0.000866053,0.994182
273.142,0.00757374,0.0023309,0.992717
274.174,0.00806202,0.0047723,1.00395
275.18,0.00415577,0.00281918,0.998577
276.178,0.0105034,0.00770199,0.992229
277.173,0.00659717,0.00770199,0.992717
278.165,0.00366749,0.00428402,0.993694
279.16,0.00659717,0.00184262,0.994182
280.161,0.00171436,0.00526058,0.997112
281.199,0.00513233,0.00281918,0.999553
282.2,0.0085503,0.00428402,1.00688
283.199,0.00610889,0.00672543,0.996624
284.194,0.00708546,0.00770199,0.9976
285.207,0.00415577,0.00770199,0.998577
286.208,0.00562061,0.00379574,0.993694
287.24,0.0100151,0.00184262,0.996135
288.234,0.00464405,0.00330746,0.996624
289.229,0.00415577,-0.00157535,1.00004
290.224,0.00220264,0.0023309,0.998577
291.228,0.00122608,0.00135433,0.990276
292.229,0.00366749,0.00428402,0.995159
293.23,0.00122608,0.00721371,0.983928
294.275,0.00269092,0.00135433,1.00248
295.283,0.00659717,-0.000110509,1.00199
296.208,0.0144097,0.000866053,1.00102
297.129,0.0144097,-0.00255192,0.995647
298.055,0.0100151,-0.000110509,0.992717
298.981,0.00513233,0.00379574,0.9976
299.916,0.00317921,0.00379574,0.994182
300.837,0.00757374,0.00672543,1.00053
301.761,0.0105034,0.00623715,1.00053
302.68,0.00171436,0.0023309,1.00346
303.597,0.000249518,0.00379574,0.887737
304.514,0.000249518,0.000377772,1.00688
305.451,-0.000727044,-0.00157535,0.997112
306.369,-0.000727044,0.0023309,0.997112
307.292,-0.00268017,0.00281918,0.989299
308.212,-0.00121533,-0.00255192,0.99467
309.139,-0.00121533,-0.00157535,0.988323
310.055,0.00757374,0.00281918,0.994182
310.983,0.00708546,-0.00401676,0.996624
311.896,0.0100151,-0.00401676,0.990276
312.821,0.00317921,0.00428402,0.999553
313.741,0.00464405,0.00672543,0.999553
314.665,0.00513233,0.01112,0.996624
315.748,0.000249518,0.0023309,0.991741
316.75,0.00610889,-0.00157535,0.990764
317.752,0.0105034,0.0023309,1.00053
318.748,0.00708546,0.00281918,0.999065
319.745,0.0085503,0.00428402,0.987346
320.741,0.00952686,0.00379574,0.990764
321.732,0.00659717,0.00184262,0.997112
322.716,-0.000727044,0.00428402,0.999553
323.754,0.00317921,0.0047723,1.00297
324.751,0.00708546,0.00867855,0.996135
325.703,0.00366749,0.00574887,0.996135
326.627,0.00464405,-0.0030402,0.993694
327.548,0.00415577,-0.00157535,0.991252
328.47,0.00171436,0.00135433,0.995159
329.39,0.00366749,0.00526058,0.994182
330.357,0.00806202,-0.000110509,0.990764
331.278,0.00220264,-0.00157535,1.00248
332.2,0.00171436,0.00526058,1.00297
333.12,0.00171436,0.00623715,0.999553
334.045,0.00464405,0.00721371,1.00053
334.965,0.00708546,0.000866053,0.996624
336.014,0.00659717,0.00135433,0.996135
337.006,0.00317921,0.0023309,0.995647
337.999,0.00610889,0.00721371,0.996624
338.994,0.00610889,0.0106317,0.993694
339.983,0.00269092,0.00965512,0.989299
340.98,-0.00512158,0.00623715,0.990764
342.02,0.00269092,0.00184262,0.992717
343.027,0.00659717,0.00526058,0.99467
344.026,0.00562061,0.00281918,0.994182
345.025,0.0085503,0.00526058,0.994182
346.039,0.00415577,0.00379574,0.993694
347.035,0.00513233,0.0023309,0.998577
348.036,0.00317921,0.00281918,0.992229
349.435,0.00903858,-0.00157535,0.999065
350.425,0.0007378,-0.000598791,1.00395
351.408,0.00610889,0.00135433,0.994182
357.905,0.000249518,0.00770199,0.998577
359.111,0.00562061,0.00526058,0.993206
360.202,0.00952686,0.0101434,0.995159
361.269,0.00269092,0.00623715,0.998088
362.39,0.00122608,0.0047723,0.997112
363.432,-0.00170361,0.00379574,0.983928
364.555,0.00122608,0.00428402,0.988811
365.587,0.00513233,0.00526058,1.00199
366.601,0.00757374,0.00965512,0.999065
367.854,0.00659717,0.000377772,0.999065
369.045,0.00464405,0.00721371,1.00444
370.113,0.0105034,0.00526058,0.999553
371.188,0.0134331,0.0047723,1.00004
372.2,0.00659717,0.00819027,0.995159
373.182,0.00366749,0.00281918,0.992717
374.197,0.00757374,0.0023309,0.993206
375.467,0.000249518,0.00135433,0.989299
376.491,-0.00121533,0.00672543,0.991252
377.477,0.00269092,-0.00206363,1.00444
378.468,0.00171436,-0.000110509,1.00199
379.451,-0.000238763,-0.000598791,0.998088
380.457,0.00415577,0.00281918,0.998577
381.584,0.00366749,0.00526058,1.00199
382.601,0.00366749,0.00526058,0.999065
383.626,0.00464405,0.000377772,0.992717
384.664,0.00659717,0.00574887,0.989299
385.71,0.00366749,0.00281918,0.997112
386.716,0.00415577,-0.000598791,0.995647
387.697,0.00171436,-0.00157535,0.996135
388.713,0.00269092,0.00135433,0.9976
389.76,-0.00219189,0.0023309,0.994182
390.85,0.00220264,0.00184262,0.998577
391.839,0.00415577,0.00526058,0.99467
392.85,0.00122608,0.00135433,0.997112
393.835,0.00659717,0.00330746,0.998088
394.815,0.00464405,0.00379574,1.00102
395.916,0.00269092,0.00721371,1.00199
396.933,0.00415577,0.00281918,0.993694
397.957,0.00513233,-0.000110509,0.988811
398.982,0.00122608,0.00281918,0.986858
400.018,0.00220264,0.0116082,0.99467
401.026,0.00952686,0.0047723,1.00004
402.074,0.00562061,0.0101434,0.999553
403.111,0.00708546,0.00672543,0.995647
404.15,0.00708546,0.00574887,0.995647
405.45,0.00317921,0.00526058,0.999065
406.654,0.00659717,0.00184262,0.986858
407.884,0.00317921,0.00135433,0.987346
409.091,0.00317921,0.0047723,0.993694
410.26,0.00464405,0.00428402,0.9976
411.443,0.00317921,0.00574887,0.990276
412.526,0.00757374,0.00867855,0.989788
413.614,0.00513233,0.00184262,0.997112
414.813,0.00220264,0.00379574,0.989788
416.315,0.00269092,0.0047723,0.987346
417.451,0.00122608,0.00770199,0.991252
418.518,0.0007378,0.0023309,0.996135
419.595,0.000249518,0.00428402,0.986858
420.658,0.0007378,0.0047723,0.996624
421.855,0.00952686,0.00184262,0.999065
422.854,0.00562061,0.00281918,0.9976
423.855,0.00513233,0.00867855,0.9976
425.31,0.00659717,0.00574887,0.991252
426.279,0.0007378,0.000866053,0.994182
427.521,0.00366749,-0.00255192,0.996135
428.583,0.00659717,0.00379574,0.992717
429.583,0.00562061,0.0116082,0.998577
430.614,0.00415577,0.0106317,0.994182
431.631,0.00220264,0.000866053,0.995647
432.607,0.00610889,0.00428402,0.991252
433.58,0.00562061,0.00574887,0.991252
434.585,0.00269092,0.00672543,0.993694
435.655,-0.000238763,0.00623715,0.994182
436.621,0.00464405,0.00574887,0.997112
437.613,0.00122608,0.00574887,0.992229
438.579,0.00171436,0.00428402,0.992229
439.559,0.00659717,0.00281918,0.990276
440.579,0.000249518,0.00623715,0.993694
441.551,0.00513233,0.00623715,0.998088
442.517,0.00415577,-0.000598791,0.992717
443.523,0.00415577,0.00428402,0.988811
444.524,0.00659717,-0.00157535,0.9976
445.592,0.00659717,-0.0030402,0.992717
446.582,0.00415577,-0.00450504,0.992717
447.58,0.00269092,-0.00157535,0.996624
448.572,0.00415577,0.00819027,1.00102
449.577,0.00757374,0.00867855,0.992717
450.573,0.00610889,0.0101434,0.996624
451.639,0.00317921,0.00330746,0.989788
452.822,0.00464405,0.01112,0.996135
453.932,0.00610889,0.00379574,0.992717
455.009,0.00806202,0.00281918,0.9976
456.077,0.00513233,0.00281918,0.999553
457.375,0.00269092,0.00867855,0.9976
458.457,0.00659717,0.00672543,0.990764
459.533,0.0124565,0.0023309,0.990764
460.63,0.0085503,0.0047723,0.987834
461.839,0.00610889,0.0047723,1.00199
462.921,0.00317921,0.0023309,0.996135
463.931,0.00415577,0.0023309,0.994182
465.058,0.00220264,0.00428402,0.999065
466.156,0.00952686,0.0047723,0.996624
467.362,0.00903858,0.00135433,0.989788
468.378,0.0105034,0.00721371,0.995647
469.4,0.00464405,-0.00108707,0.987346
470.409,0.00513233,-0.0030402,0.991252
471.579,-0.00463329,-0.00352848,0.991741
472.805,0.00562061,0.00428402,0.998088
473.794,0.00757374,0.0047723,0.997112
474.873,0.00464405,0.00965512,0.990276
475.957,0.0129448,0.00623715,0.995159
477.049,0.00757374,0.00184262,0.992229
478.136,0.00269092,0.00281918,0.999553
479.237,0.00562061,0.00916683,0.99467
480.32,0.00220264,0.00428402,1.00737
481.364,-0.000238763,0.00428402,0.998577
482.432,0.00757374,0.00526058,0.995647
483.417,0.0085503,0.00135433,1.00102
484.412,0.00952686,0.00526058,1.00346
485.582,0.00366749,0.00281918,0.995647
487.023,0.00513233,0.000866053,0.995159
488.099,0.00269092,0.00379574,1.00151
489.182,0.0085503,0.00672543,0.999553
490.211,0.00464405,0.0047723,0.995647
491.406,0.00269092,-0.0030402,0.993694
492.489,-0.00219189,-0.00108707,0.992229
493.535,-0.000238763,0.00330746,0.993206
494.654,0.00708546,0.00672543,0.996135
495.73,0.00513233,0.00184262,1.00102
496.9,0.000249518,0.00428402,0.998577
497.906,-0.000727044,0.00916683,0.996624
499.089,-0.00512158,0.00428402,0.994182
500.204,0.00659717,-0.00157535,0.997112
501.271,0.00562061,-0.00206363,0.99467
502.335,0.00317921,-0.000110509,0.996135
503.433,0.0100151,0.00379574,0.988323
504.454,0.00708546,0.00135433,1.00199
505.657,0.00317921,0.00281918,1.00004
506.729,0.00269092,0.000866053,1.00053
508.038,0.00366749,-0.000110509,0.995159
509.345,-0.000238763,0.00184262,0.989299
510.396,-0.00121533,0.00965512,0.996624
511.454,0.0007378,0.00428402,1.00004
512.586,0.00464405,0.00135433,1.00248
513.666,0.00464405,0.00379574,0.998088
514.936,0.00610889,0.00428402,0.9976
516.131,0.0119683,0.00281918,0.995159
517.243,0.0119683,0.00379574,0.992717
518.408,0.00171436,0.00379574,0.996624
519.626,0.00122608,0.0047723,0.992717
520.713,0.00415577,0.0047723,0.995647
521.844,0.00366749,0.01112,0.99467
522.913,-0.00365673,0.00526058,0.996135
524.158,0.0109917,0.00379574,0.99467
525.27,0.00562061,0.0101434,0.9976
526.323,0.00220264,0.00623715,0.993694
527.628,-0.000727044,0.00526058,0.997112
528.616,0.00122608,-0.000110509,0.995159
529.744,0.0105034,0.00379574,0.991252
530.819,0.00659717,0.00965512,0.992229
531.936,0.0007378,0.000866053,0.991252
532.998,0.0007378,0.00135433,0.994182
534.132,0.00464405,0.00574887,0.992717
535.226,0.00610889,0.00428402,0.9976
536.306,0.00562061,0.0023309,0.992717
537.376,0.00464405,0.0047723,0.986858
538.506,0.000249518,0.00330746,0.996135
539.632,0.00562061,0.00867855,0.9976
540.72,0.00366749,0.0047723,0.99467
541.767,0.0007378,0.0130731,0.990764
542.869,0.00415577,0.00721371,1.00199
544.026,-0.000238763,0.00721371,1.00199
545.224,0.0085503,0.0023309,0.992229
546.305,0.00757374,0.00623715,0.9976
547.359,0.00269092,0.00281918,0.998088
548.598,0.00122608,0.00770199,0.990764
549.592,0.00317921,0.00867855,0.987834
550.762,0.00610889,0.00184262,0.99467
551.934,0.00464405,0.00135433,1.00102
552.948,0.00610889,-0.00352848,0.999553
554.025,0.0139214,0.00184262,0.989299
555.271,0.00366749,-0.000110509,0.997112
556.43,-0.00219189,0.00379574,0.999553
557.505,0.00269092,-0.00108707,0.999065
558.551,0.0109917,0.00281918,1.00004
559.615,0.00317921,0.00623715,0.998577
560.672,0.000249518,0.00428402,0.996624
561.853,0.00317921,0.00379574,0.9976
563.202,0.00513233,0.00770199,1.00151
564.296,0.00903858,0.00135433,0.997112
565.531,0.00610889,0.00184262,0.993206
566.826,0.00464405,0.00819027,0.9976
567.941,0.00415577,0.000866053,1.00395
569.017,-0.00219189,0.00526058,0.998577
570.081,0.0007378,0.00867855,0.989299
571.134,-0.00365673,0.00428402,0.988811
572.217,-0.00219189,0.00819027,0.991741
573.22,0.00757374,0.00526058,0.995647
574.581,0.00562061,0.0023309,0.996624
575.68,0.00562061,-0.00108707,0.992717
576.88,0.00415577,0.00281918,1.00444
578.018,0.00610889,0.00281918,0.997112
579.066,0.00220264,0.000866053,0.992229
580.082,0.00366749,0.00526058,0.992717
581.289,0.000249518,0.00526058,0.996624
582.278,0.00122608,0.00819027,0.995647
583.464,0.0007378,0.00428402,0.997112
584.492,0.00610889,0.00184262,0.998577
585.604,0.00757374,0.00428402,0.9976
586.596,0.00269092,-0.000598791,0.993694
587.592,0.01148,0.00184262,0.99467
588.577,0.00513233,0.00526058,0.992229
589.598,0.00220264,0.00623715,0.996135
590.816,0.00317921,0.0047723,1.00395
592.077,0.00464405,-0.000110509,1.00102
593.231,0.00562061,0.00916683,1.00297
594.264,0.00610889,0.0116082,0.995159
595.45,-0.00219189,-0.00108707,0.993206
596.466,0.0085503,0.00819027,1.00199
597.7,0.00757374,0.00428402,0.997112
598.825,0.00317921,0.00428402,0.992229
599.878,0.000249518,0.00330746,0.991741
600.93,-0.00365673,0.00867855,0.998577
602.09,-0.00170361,0.0047723,0.9976
603.192,0.0007378,0.00526058,0.996135
604.296,0.00269092,0.00379574,0.993694
605.383,0.0085503,0.000866053,0.997112
606.547,0.00708546,-0.00157535,0.987834
607.544,0.00415577,0.00721371,0.982463
608.564,0.00317921,0.00526058,0.996135
609.981,0.00415577,0.00428402,1.00004
610.947,0.00806202,0.00672543,0.99467
612.266,0.00464405,0.0023309,0.992229
613.263,0.00610889,0.00135433,0.994182
614.569,0.00806202,0.00379574,0.999065
615.707,0.00317921,0.00330746,0.993206
616.847,0.00415577,0.00379574,0.989788
617.914,0.00171436,0.000377772,0.998088
618.944,0.00610889,-0.00108707,0.9976
619.977,0.00269092,0.00526058,0.999553
620.992,-0.00414501,0.000866053,0.990764
622.019,0.00269092,0.0023309,0.980999
623.059,0.00659717,0.00379574,0.988811
624.127,0.00562061,0.00526058,0.994182
625.199,0.0124565,0.00819027,0.989299
626.19,0.0085503,0.00770199,0.991252
627.199,0.0134331,0.00135433,0.992717
628.293,0.00903858,0.00184262,0.998088
629.566,0.00610889,0.0047723,0.994182
630.845,0.0007378,0.01112,0.993206
631.953,0.00415577,0.00867855,0.995159
632.977,0.00415577,0.0106317,0.998088
634.012,0.00464405,0.0130731,0.995647
635.081,0.00659717,0.00574887,0.995159
636.115,0.00659717,0.0047723,0.997112
637.233,0.00366749,0.00574887,1.00492
638.357,0.00269092,0.00526058,0.996624
639.41,-0.000727044,0.00526058,0.990764
640.435,0.00122608,0.00135433,0.989788
641.547,0.00317921,0.0047723,0.994182
642.799,0.00171436,0.00623715,0.997112
643.962,0.00220264,0.00428402,0.995647
645.024,0.0085503,0.00281918,0.993206
646.075,0.00903858,0.0116082,0.994182
647.074,0.00464405,0.00672543,0.991741
648.074,0.00220264,0.00526058,1.00053
649.071,-0.00219189,0.00330746,1.00102
650.063,0.00269092,0.0023309,0.992717
651.113,0.00513233,-0.00157535,0.995159
652.116,0.00610889,0.00428402,0.998577
653.114,0.00220264,0.00526058,0.995647
654.103,0.00220264,-0.00108707,0.993206
655.09,0.00464405,0.00428402,0.985881
656.079,0.00269092,0.00916683,1.00004
657.112,0.00757374,0.00135433,1.00541
658.11,0.00610889,0.00281918,0.998577
659.107,0.00659717,0.00574887,1.00199
660.105,0.00659717,0.00819027,0.998577
661.097,0.00415577,-0.0030402,0.990764
662.093,0.00171436,0.0047723,0.9976
663.089,0.00757374,0.00721371,1.00004
664.087,0.00610889,0.01112,0.993694
665.087,0.00952686,0.00526058,0.996135
666.08,0.0139214,0.00330746,1.00199
667.077,0.00464405,0.00526058,0.989299
668.073,0.00122608,0.00379574,0.987834
669.074,0.00415577,0.00281918,0.997112
670.118,0.00415577,0.000377772,1.00444
671.112,0.00464405,0.00330746,0.993206
672.111,0.00610889,0.00379574,0.993694
673.106,0.00708546,0.00281918,0.9976
674.112,0.00952686,0.00574887,0.994182
675.115,0.00269092,0.00819027,0.99467
676.228,0.00269092,0.00867855,0.993206
677.233,0.00562061,0.00379574,0.99467
678.241,0.00171436,0.0047723,1.00248
679.24,0.00122608,0.00281918,1.00102
680.242,0.00415577,0.00428402,1.00004
681.239,0.00366749,0.00379574,0.994182
682.24,0.00708546,-0.00157535,1.00053
683.239,0.00708546,0.0023309,0.994182
684.234,0.00659717,0.00770199,0.987834
685.234,0.00220264,0.0106317,0.996135
